,X,Y
0,669899.1715821229,1.367411908585424
1,807380.0085678068,1.3429941980244644
2,938488.9833106764,1.3379388577535387
3,1283318.030655051,1.3275427999653746
4,1361738.7466959406,1.3142875785350854
5,1442180.2087349363,1.3060019023917058
6,1475071.9364003649,1.2981618776985038
7,1545812.4995501318,1.294537218935809
8,1632811.9523935067,1.2893886390314937
9,124132.43659758424,1.3540478247224856
10,621136.5581722914,1.34787751188146
11,842201.7151977172,1.3290035375829063
12,1072336.6194004805,1.3269708583927398
13,1237819.4046920878,1.3143052611536166
14,1301209.4924396446,1.311959206989906
15,1365694.3425993181,1.2988833637509172
16,1523043.183836259,1.2909053113941251
17,1564471.70272872,1.2771741464973179
18,681762.5706656352,1.3338999020982816
19,709087.7320297076,1.3337053495060731
20,983452.224520882,1.323536547036411
21,1414924.8947274582,1.2980998654727482
22,1533882.7022147584,1.283331459908854
23,86541.43199474805,1.3431043203057405
24,771929.8292322746,1.3310845999802383
25,771929.8292322746,1.3310845999802383
26,889656.5734323834,1.3267443455059211
27,900990.0655419669,1.3238395691690874
28,980897.5120207698,1.3157910939544344
29,1032930.3127396394,1.31541979348632
30,1032930.3127396394,1.31541979348632
31,1054220.6822410922,1.3148052620608919
32,1054220.6822410922,1.3148052620608919
33,1137200.1455945636,1.3137760689175408
34,431678.2224007234,1.3356722580800569
35,763663.1524224434,1.3291214713174422
36,775618.2439705167,1.3282974273790755
37,775618.2439705167,1.3282974273790755
38,863728.4757531004,1.3240471166875794
39,1207180.9698887714,1.3096474134853033
40,1255740.4711519806,1.3024565351485697
41,405306.9754311109,1.3348818857622904
42,896553.5231098258,1.317024650554769
43,1103275.1643143669,1.3107002358850783
44,449044.83238620136,1.3323947227184028
45,677100.0222824403,1.3306195481937828
46,791628.3308022221,1.324260525539296
47,1232078.1780594215,1.3004189896922194
48,1459140.1627619932,1.2745212106842794
49,1473787.7880808525,1.242552096951958
