,X,Y
0,1714300.8872248987,1.333044196624222
1,1913821.4496086012,1.3084848311678747
2,1930972.5632706126,1.2966681499617878
3,1951833.0620576185,1.284223723885713
4,1961421.9196757725,1.281836020609289
5,2021975.864412223,1.2750746443643217
6,1369007.0790277668,1.333653945133801
7,1230750.0680389847,1.337946703109945
8,1187537.8452378705,1.3452172873433952
9,2322211.819644739,1.2629372854044418
10,927117.0777374188,1.345770690885541
11,906667.6581340351,1.3475946405669676
12,654794.0990432461,1.3504851140550205
13,581057.3086785775,1.3536273975152158
14,272069.1424346846,1.3633926048511902
15,191924.8484027182,1.3636996620676318
16,1547006.1779438339,1.3125432026637218
17,1532570.2078173405,1.317304166080009
18,1961421.9196757723,1.281836020609285
19,1516804.3197717883,1.3222267548716096
20,1971898.87257698,1.2641935450820856
21,1504969.2311596551,1.3229443491816553
22,1980920.1336610962,1.2637746555342568
23,1502120.8514121806,1.3273257137496102
24,2025475.0968890027,1.2626491832763982
25,1409229.3664045203,1.330582879217819
26,2113590.473384248,1.2573004721542338
27,2169257.5001390968,1.2380073905472542
28,1213250.8030297707,1.3376184278911927
29,2320706.7121582236,1.222668230317455
30,1151639.6390467375,1.3402875181934375
31,1020339.4584357012,1.3407360448698225
32,1020112.4052942523,1.3424228212666218
33,997238.7863893687,1.3444525346460474
34,255411.69108371864,1.357573059667647
35,1740198.896322419,1.2931161510513562
36,1769948.765785259,1.2929266088007985
37,1815330.9947971432,1.2906399029231699
38,1666306.7308987766,1.3045642641277988
39,1821625.90493535,1.289317803646064
40,2025475.0968890027,1.2626491832763929
41,2037284.4893472695,1.253232718396874
42,2078311.726460744,1.2474255822147295
43,2113600.6668073577,1.24220856992009
44,2113600.6668073577,1.24220856992009
45,1298604.5880913083,1.3327937746661491
46,1198852.9215804713,1.3348225614482288
47,2294866.2504603406,1.2220154945953896
48,2302493.8637985545,1.2206084310816985
49,967365.5383132751,1.3437186512817423
50,529709.4316744597,1.3500434533749193
51,248871.6050395358,1.3562869183900519
52,1643847.758466981,1.3008213300238216
53,1841327.5021046828,1.2838484592876602
54,1549737.9906555773,1.3031967718750435
55,1527728.430613723,1.3085820831917765
56,2113600.666807357,1.2422085699200882
57,2302493.863798554,1.2206084310816956
58,791929.8448894954,1.3446934906390158
59,556327.4626403789,1.3468847875624492
60,477113.5585520716,1.3481337484011129
61,445558.6658345674,1.3496873246826544
62,1622463.846728454,1.298337150640623
63,1587691.069433791,1.2992580908027662
64,1578033.722100364,1.300769573992163
65,1548759.950007248,1.3016754660595535
66,1936600.2062577743,1.2721152003215006
67,1505058.3921961917,1.3124190584208995
68,2016334.816564564,1.259366058703868
69,1449205.3469577674,1.3194966670688315
70,1348635.654900859,1.3233000155208359
71,2299605.7206436703,1.2112292935131277
72,1107512.459139483,1.3366735801600669
73,1044370.8372263464,1.3372057224287066
74,597977.3325228491,1.3452050248765666
75,59192.61157664172,1.3553128326892168
76,1752211.877821554,1.2855523073683566
77,1643512.230376383,1.296461194356199
78,1860248.2230863275,1.2785992054627833
79,1573250.0611474952,1.2999693925371805
80,1492680.8884619619,1.3151565872956117
81,2029461.9724639326,1.242937969943171
82,2029461.9724639326,1.242937969943171
83,1426031.6437641557,1.318073063535888
84,1297252.396482933,1.32531338929697
85,1229268.6036646417,1.3284179239127742
86,2294866.25046034,1.2220154945953943
87,2294866.25046034,1.2220154945953943
88,2294866.25046034,1.2220154945953943
89,2294866.25046034,1.2220154945953943
90,1078259.5268925792,1.3352000398804127
91,987152.6298963112,1.3399445656609195
92,1733558.967376852,1.2874891893459042
93,1624542.6379021413,1.2961562356191423
94,1969200.6270428987,1.260107272265524
95,1458454.3046933424,1.312903449689607
96,2029461.9724639326,1.2429379699431704
97,1440716.8549820264,1.315687154841731
98,896582.9453004306,1.3422284660459047
99,2094058.6433058232,1.2282809460542745
